resource_id,type,network_address,state,next_state,finaud_decision,next_finaud_decision,state_num,suspended_jobs,scheduler_priority,cpuset,besteffort,deploy,expiry_date,desktop_computing,last_job_date,available_upto,last_available_upto,drain,gpumodel,core,cpu,gpu,gpudevice,host,ip,fall,devel,mig,migdevice,total_mem,cpumodel,n_cpus,n_cores,n_gpus,mem_per_gpu,cpubrand,scratch1_loc,scratch1
133,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,28,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,69,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
559,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,13,YES,NO,0,NO,1651400952,2147483647,0,NO,V100,493,51,148,2,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
412,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,43,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,346,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
515,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,36,YES,NO,0,NO,1651421954,2147483647,0,NO,V100,449,48,143,1,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
619,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,5,YES,NO,0,NO,1651482597,2147483647,0,NO,V100,553,55,156,2,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
591,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,13,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,525,53,152,2,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
691,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,36,YES,NO,0,NO,1651342654,2147483647,0,NO,V100,625,58,163,1,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
653,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,1,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,587,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
560,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,15,YES,NO,0,NO,1651400952,2147483647,0,NO,V100,494,51,148,2,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
683,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,20,YES,NO,0,NO,1651342654,2147483647,0,NO,V100,617,58,163,1,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
712,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,39,YES,NO,0,NO,1651345498,2147483647,0,NO,V100,646,59,165,3,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
422,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,53,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,356,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
384,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,15,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,318,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
215,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,46,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,151,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
222,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,53,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,158,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
516,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,38,YES,NO,0,NO,1651421954,2147483647,0,NO,V100,450,48,143,1,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
622,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,11,YES,NO,0,NO,1651482597,2147483647,0,NO,V100,556,55,156,2,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
678,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,10,YES,NO,0,NO,1651342759,2147483647,0,NO,V100,612,58,162,0,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
592,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,15,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,526,53,152,2,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
561,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,17,YES,NO,0,NO,1651401206,2147483647,0,NO,V100,495,51,149,3,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
375,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,6,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,309,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
397,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,28,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,331,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
221,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,52,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,157,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
171,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,2,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,107,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
193,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,24,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,129,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
623,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,13,YES,NO,0,NO,1651482597,2147483647,0,NO,V100,557,55,156,2,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
108,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,3,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,44,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
593,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,17,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,527,53,153,3,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
601,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,0,YES,NO,0,NO,1651484846,2147483647,0,NO,V100,535,54,154,0,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
562,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,19,YES,NO,0,NO,1651401206,2147483647,0,NO,V100,496,51,149,3,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
401,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,32,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,335,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
408,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,39,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,342,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
503,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,12,YES,NO,0,NO,1651431537,2147483647,0,NO,V100,437,48,142,0,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
169,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,0,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,105,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
594,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,19,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,528,53,153,3,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
228,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,59,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,164,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
563,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,21,YES,NO,0,NO,1651401206,2147483647,0,NO,V100,497,51,149,3,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
19,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,20,YES,NO,0,NO,1651407191,2147483647,0,NO,V100,19,1,2,1,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
3,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,26,YES,NO,0,NO,1651410208,2147483647,0,NO,V100,3,1,1,0,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
688,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,30,YES,NO,0,NO,1651342654,2147483647,0,NO,V100,622,58,163,1,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
31,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,21,YES,NO,0,NO,1651345091,2147483647,0,NO,V100,31,2,4,3,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
694,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,3,YES,NO,0,NO,1651345118,2147483647,0,NO,V100,628,59,164,2,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
26,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,11,YES,NO,0,NO,1651415059,2147483647,0,NO,V100,26,2,3,2,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
595,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,21,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,529,53,153,3,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
651,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,36,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,585,56,159,1,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
564,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,23,YES,NO,0,NO,1651401206,2147483647,0,NO,V100,498,51,149,3,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
625,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,17,YES,NO,0,NO,1651399778,2147483647,0,NO,V100,559,55,157,3,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
378,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,9,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,312,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
695,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,5,YES,NO,0,NO,1651345118,2147483647,0,NO,V100,629,59,164,2,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
377,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,8,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,311,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
207,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,38,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,143,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
512,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,30,YES,NO,0,NO,1651421954,2147483647,0,NO,V100,446,48,143,1,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
500,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,6,YES,NO,0,NO,1651431537,2147483647,0,NO,V100,434,48,142,0,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
395,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,26,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,329,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
596,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,23,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,530,53,153,3,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
658,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,11,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,592,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
708,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,31,YES,NO,0,NO,1651345498,2147483647,0,NO,V100,642,59,165,3,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
565,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,25,YES,NO,0,NO,1651401206,2147483647,0,NO,V100,499,51,149,3,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
174,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,5,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,110,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
626,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,19,YES,NO,0,NO,1651399778,2147483647,0,NO,V100,560,55,157,3,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
421,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,52,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,355,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
447,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,14,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,381,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
16,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,14,YES,NO,0,NO,1651407191,2147483647,0,NO,V100,16,1,2,1,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
597,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,25,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,531,53,153,3,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
659,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,13,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,593,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
527,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,21,YES,NO,0,NO,1651482538,2147483647,0,NO,V100,461,49,145,3,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
566,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,27,YES,NO,0,NO,1651401206,2147483647,0,NO,V100,500,51,149,3,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
505,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,16,YES,NO,0,NO,1651431537,2147483647,0,NO,V100,439,48,142,0,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
223,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,54,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,159,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
225,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,56,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,161,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
18,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,18,YES,NO,0,NO,1651407191,2147483647,0,NO,V100,18,1,2,1,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
697,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,9,YES,NO,0,NO,1651345118,2147483647,0,NO,V100,631,59,164,2,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
181,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,12,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,117,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
451,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,18,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,385,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
453,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,20,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,387,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
508,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,22,YES,NO,0,NO,1651421954,2147483647,0,NO,V100,442,48,143,1,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
598,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,27,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,532,53,153,3,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
604,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,6,YES,NO,0,NO,1651484846,2147483647,0,NO,V100,538,54,154,0,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
567,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,29,YES,NO,0,NO,1651401206,2147483647,0,NO,V100,501,51,149,3,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
645,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,24,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,579,56,159,1,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
660,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,15,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,594,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
656,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,7,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,590,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
628,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,23,YES,NO,0,NO,1651399778,2147483647,0,NO,V100,562,55,157,3,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
205,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,36,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,141,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
478,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,45,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,412,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
220,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,51,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,156,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
192,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,23,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,128,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
189,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,20,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,125,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
383,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,14,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,317,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
675,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,4,YES,NO,0,NO,1651342759,2147483647,0,NO,V100,609,58,162,0,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
629,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,25,YES,NO,0,NO,1651399778,2147483647,0,NO,V100,563,55,157,3,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
568,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,31,YES,NO,0,NO,1651401206,2147483647,0,NO,V100,502,51,149,3,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
599,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,29,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,533,53,153,3,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
700,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,15,YES,NO,0,NO,1651345118,2147483647,0,NO,V100,634,59,164,2,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
661,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,17,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,595,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
430,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,61,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,364,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
1,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,0,YES,NO,0,NO,1651410208,2147483647,0,NO,V100,1,1,1,0,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
476,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,43,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,410,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
472,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,39,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,406,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
464,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,31,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,398,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
600,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,31,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,534,53,153,3,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
655,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,5,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,589,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
662,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,19,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,596,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
400,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,31,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,334,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
191,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,22,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,127,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
173,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,4,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,109,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
630,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,27,YES,NO,0,NO,1651399778,2147483647,0,NO,V100,564,55,157,3,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
533,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,33,YES,NO,0,NO,1651482538,2147483647,0,NO,V100,467,49,145,3,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
